sales_id,age,country,membership_status,previous_purchases,destination,stay_length,guests,travel_month,months_before_travel,earlybird_discount,package_Type,cost,rating,margin,additional_services_cost
7219,23,Canada,standard,5,Tokyo,2,2,7,2,False,Cultural,655.9676617443256,6,276.3423966707361,83.75239469938126
7220,18,Canada,standard,2,New York,2,1,6,6,False,Adventure,173.70358659883522,7,-8.847513765720493,62.773363008447745
7221,56,Italy,gold,7,Rio,11,1,6,2,False,Relaxation,2571.2952704066574,8,2042.8883409271152,735.5671890981173
7222,18,France,silver,2,Rio,21,3,2,1,False,Cultural,4170.140914730077,7,3655.3175435741828,616.1048614999332
7223,36,Germany,silver,2,Tokyo,6,3,12,3,False,Relaxation,1288.7922178495994,7,1083.1986674843433,215.04265212044652
7224,80,France,silver,1,Cairo,14,3,12,2,False,Adventure,3381.734809520289,7,3182.0364734434247,781.9800988155657
7225,39,Italy,standard,3,Cape Town,5,1,1,2,False,Cultural,1170.0230237243375,7,725.1979311066447,208.86729780309184
7226,23,Spain,silver,2,Paris,27,2,8,7,False,Adventure,6236.302323415382,6,5752.730704510337,931.2040795942258
7227,39,Australia,standard,6,Sydney,20,2,7,8,False,Relaxation,4670.268000849416,6,4076.8885535968084,937.5464494933681
7228,39,Canada,standard,5,Sydney,18,3,12,3,False,Adventure,3916.964502320685,7,3535.7458953474847,1050.9843683113081
7229,42,Germany,silver,3,Sydney,7,5,7,4,False,Relaxation,1562.1653298442181,7,875.4997127699313,626.1552751231774
7230,49,Spain,silver,4,Paris,19,3,2,4,False,Relaxation,4056.0088051562248,6,3738.4741310674553,1046.156195174226
7231,24,Germany,standard,5,Rome,6,3,1,2,True,Adventure,1503.807626303229,5,1170.607788777069,141.19494551029118
7232,65,France,standard,4,Sydney,1,3,8,4,False,Relaxation,362.2946140866216,7,-172.85464791314138,31.929311579972335
7233,43,UK,silver,4,Tokyo,11,3,8,2,False,Cultural,2566.7922155229676,5,2210.6308441177057,508.0117081854263
7234,50,Italy,silver,1,New York,4,2,12,2,True,Cultural,1097.0347600505067,7,798.1970284422642,216.4496363000393
7235,30,Germany,standard,4,Tokyo,14,2,6,7,False,Cultural,2935.797725646525,7,2711.6805305397093,435.10723230569295
7236,59,France,standard,2,Cape Town,20,1,1,3,True,Relaxation,4145.62464597184,5,3450.095365215259,813.960464124595
7237,36,USA,gold,5,Rome,4,2,1,9,True,Relaxation,685.9775552700393,7,210.1839052179547,122.91001785813485
7238,44,UK,silver,2,Rio,7,3,2,4,False,Relaxation,1151.9614604330081,6,652.9228596770818,230.41673500304918
7239,26,UK,gold,5,Rome,2,3,12,3,False,Cultural,240.71061210319485,7,-295.43904645023383,6.4825274371363975
7240,25,Canada,standard,6,Tokyo,18,3,6,4,False,Adventure,4410.109387582366,7,4101.38370741487,1122.9676246577226
7241,50,Australia,standard,3,New York,9,4,12,2,False,Cultural,2365.1999805057835,7,2249.48276646541,316.7580124710385
7242,33,Canada,standard,3,Cairo,2,3,2,2,True,Adventure,283.0573345131436,5,45.16919049729847,-12.175438745817978
7243,27,USA,silver,2,Cairo,11,2,6,2,False,Cultural,2472.9135921176958,5,2296.295517790795,476.78415289423333
7244,30,France,standard,5,Cairo,23,5,2,6,True,Adventure,4156.877024587278,7,4016.7160417805176,976.9488153751647
7245,50,Italy,standard,2,Sydney,12,3,2,2,True,Relaxation,2423.903928425257,7,1743.828249272545,532.1257085947207
7246,30,UK,standard,1,Rome,19,3,8,3,True,Relaxation,4508.646577629182,5,3881.0293263036583,839.4944865110529
7247,38,UK,silver,4,Sydney,7,3,12,2,True,Relaxation,1330.3033884550239,5,839.1647214246353,374.1373135878729
7248,40,Spain,standard,4,Tokyo,9,2,1,9,False,Relaxation,1872.7781383760719,6,1530.331197887117,323.7727267990673
7249,18,Germany,silver,5,Rome,2,1,8,6,True,Adventure,138.19086183091184,5,-166.79799507167303,-69.11743810714472
7250,18,Italy,gold,6,New York,7,3,2,9,False,Cultural,1253.2090806823026,6,1080.227492787054,248.84108764528847
7251,45,Australia,silver,1,Sydney,17,2,1,2,False,Relaxation,3537.388247085929,5,2929.998191506228,575.9566032682908
7252,28,Australia,standard,1,Paris,13,3,8,2,False,Adventure,2840.0105593515395,4,2459.1668530653255,591.0286491246378
7253,55,Germany,gold,7,Rome,8,2,1,1,False,Cultural,1793.2882697293246,6,1471.6923738493183,195.1258064709957
7254,54,Italy,standard,1,New York,13,4,6,1,False,Adventure,2982.509385127552,5,2819.21670516886,593.0091694619827
7255,50,USA,standard,1,Rio,15,3,7,2,False,Cultural,3403.297961146973,6,2907.0801677521904,414.83089704734783
7256,67,Australia,gold,7,New York,2,5,8,1,True,Adventure,540.2202291623082,7,150.87482849369667,56.88981692725629
7257,38,UK,standard,2,New York,13,2,1,17,True,Relaxation,2716.418510940052,7,2344.9817433092458,356.2717794326069
7258,49,USA,silver,6,Paris,10,5,2,1,False,Adventure,2094.1071195248314,5,1659.6425722064862,654.9180842815055
7259,31,Canada,standard,5,Cairo,2,3,8,5,False,Relaxation,376.77939782700724,6,230.96554374779484,159.82401601035784
7260,76,Italy,silver,1,Cape Town,5,3,1,6,False,Cultural,1200.532288592759,7,802.0888558554632,110.9666636692429
7261,69,Canada,silver,2,Tokyo,1,4,8,10,False,Cultural,242.75692319502303,7,94.11108118286302,85.22172495246106
7262,40,USA,standard,1,Rome,9,2,8,2,False,Adventure,2200.8730931731025,7,1722.0445691740545,515.862351282782
7263,45,UK,silver,6,Paris,6,1,6,7,False,Cultural,1302.2959677689255,7,713.0357800825375,273.03844536109574
7264,60,Spain,silver,3,New York,2,2,7,2,False,Adventure,339.18486187563803,5,220.6257775404897,144.08241569541283
7265,37,Canada,standard,2,Paris,8,1,7,3,False,Adventure,1844.0594339417346,6,1258.1746196261067,230.80593427543388
7266,30,France,standard,7,Rome,8,3,8,3,False,Adventure,1749.2394794934262,6,1322.857998848821,299.1072653638591
7267,53,UK,standard,1,Tokyo,8,2,12,3,False,Cultural,2013.3776374981087,5,1791.2838149431482,346.8790786029669
7268,41,Germany,gold,5,Rome,5,2,2,1,False,Relaxation,1091.0985410810956,8,774.237242377252,391.7261552702121
7269,42,Australia,silver,6,Rio,12,1,1,14,False,Adventure,2313.5552056205156,7,1754.05925305238,713.3445659305438
7270,27,Spain,gold,5,Sydney,6,1,2,1,True,Cultural,947.3365704882805,7,530.3987022408097,319.4716313753055
7271,18,Spain,standard,2,Paris,8,3,6,1,True,Relaxation,1714.41198798111,7,1246.3585011521268,426.1725346961876
7272,43,USA,standard,1,Sydney,13,1,8,1,True,Cultural,2707.4734320282664,5,2244.530835403212,206.20480019682162
7273,53,Australia,standard,2,New York,17,3,12,5,False,Cultural,3642.04488279647,5,3282.4154600478373,388.13795121346726
7274,36,Germany,standard,3,Sydney,6,2,6,1,True,Relaxation,1014.1971821257965,5,341.33379363222764,259.89641876141326
7275,61,Canada,silver,5,Cape Town,8,3,6,1,True,Cultural,1786.3809521617252,7,1298.1857882688564,301.283481563532
7276,29,Spain,gold,5,New York,7,1,7,3,False,Cultural,1723.545603441776,8,1481.602869498295,339.1457045637219
7277,24,France,standard,4,Cairo,8,1,8,1,False,Cultural,2005.8064243489146,7,1792.5146753319232,409.0318642492062
7278,38,UK,gold,5,Cape Town,4,1,7,6,False,Adventure,1001.9930684888568,6,435.73440210014337,213.39991169102282
7279,38,Italy,standard,4,Cairo,17,3,2,2,False,Cultural,3702.9230123773486,5,3188.6904173363164,638.9759828992217
7280,51,Spain,gold,5,Tokyo,1,1,7,7,False,Relaxation,32.10321728091773,6,-149.76360167931546,14.34190940118472
7281,28,Spain,standard,5,Tokyo,6,2,2,7,True,Adventure,1312.1449646967658,6,1165.642857079976,397.9893024603748
7282,60,UK,gold,6,Sydney,2,3,12,2,True,Cultural,505.3485301939783,8,140.79506713764079,64.86953889625168
7283,69,Germany,standard,1,Sydney,12,1,8,1,False,Relaxation,2812.7572981584117,5,2331.682760246667,406.7695923503445
7284,39,USA,gold,6,Cairo,36,3,8,2,False,Adventure,8339.930236047681,7,8182.678941609172,1881.810837445525
7285,58,Spain,standard,4,Cairo,18,1,7,7,True,Cultural,4159.908855156564,7,3964.6049523723723,609.3738790134686
7286,24,Spain,standard,3,Rome,1,2,12,6,False,Relaxation,251.40290951878785,5,-84.81494153280215,127.77828235576001
7287,56,Australia,standard,5,Rome,7,3,7,1,False,Adventure,1416.3396361660243,7,776.743504153095,367.7060773407112
7288,55,Italy,standard,6,Sydney,14,2,6,3,False,Cultural,3143.3425280289375,7,2840.5298004561173,526.8283884954466
7289,52,France,silver,5,New York,13,3,1,4,True,Adventure,2606.020166994328,6,2305.2271918320866,786.1191130596778
7290,39,Canada,gold,7,Rio,9,2,6,2,True,Adventure,2191.048580056145,7,1759.8297040600344,559.7036124084506
7291,18,USA,silver,4,Sydney,13,1,2,4,True,Cultural,2569.637006535511,6,2009.9931462215814,271.89165428002104
7292,30,Italy,silver,3,New York,9,2,8,1,False,Adventure,2333.9958989402994,7,2208.496407992347,535.6611170680121
7293,30,France,standard,2,Cairo,17,2,12,3,True,Cultural,4431.207733505706,7,3853.4000942474913,648.4785977678588
7294,25,France,silver,2,Rome,23,2,12,2,False,Cultural,5260.115057362903,6,4647.723704642289,847.6243138450313
7295,41,Germany,standard,5,Cairo,4,1,2,1,False,Adventure,877.5826408714688,5,686.4052480819745,205.74513870208042
7296,33,Italy,gold,5,Cairo,7,2,1,6,False,Relaxation,1327.7554700904238,8,1211.2331331064916,194.423095834311
7297,27,Germany,standard,3,Tokyo,16,2,7,2,True,Cultural,3683.012378777354,6,3445.321575873131,611.9852668115786
7298,24,UK,silver,1,Cairo,4,3,6,1,True,Adventure,807.2537334337874,7,566.9978361608955,208.4656784516548
7299,29,Canada,standard,4,New York,4,2,2,3,False,Relaxation,635.6939926401551,6,258.01810136005963,146.9245447100453
7300,56,USA,standard,6,Tokyo,16,4,6,7,False,Adventure,3752.701615616393,7,3431.656460263091,991.6426045634787
7301,30,UK,standard,4,Rome,0,2,8,6,True,Relaxation,-147.55849546642708,6,-816.7981141595633,-73.83957075757482
7302,32,Spain,standard,4,New York,3,4,6,1,True,Cultural,749.5725154391356,7,497.0094353527037,108.35922657717697
7303,33,Canada,standard,2,Paris,9,2,6,2,False,Cultural,2181.459302909727,6,1581.309104928173,296.2418559659168
7304,45,Australia,standard,5,Rome,19,2,12,9,False,Adventure,4307.64324664725,7,3733.7662861537106,838.1477702205761
7305,46,Australia,gold,5,Sydney,3,3,2,1,True,Adventure,656.0491276451937,8,242.69855594422467,241.75855422155976
7306,18,UK,standard,1,Paris,3,2,7,3,True,Relaxation,737.8063523207207,5,300.4064460382382,173.81552355409934
7307,55,USA,gold,5,New York,4,3,1,1,False,Adventure,533.6380051082499,8,234.9213226963061,122.08331102936062
7308,61,Canada,standard,4,Cape Town,16,3,8,1,False,Relaxation,3731.888543057579,4,3282.161916342908,702.6848812948366
7309,24,Australia,standard,2,Rome,18,1,1,1,True,Relaxation,3438.7029337569847,5,3104.016800293097,887.9229318093895
7310,25,Australia,silver,5,Paris,7,3,12,1,True,Relaxation,1526.1251203767445,7,1018.6321553190573,279.94120297078285
7311,33,USA,silver,9,Paris,5,2,12,3,False,Cultural,1254.9609403002146,5,648.1532732322167,235.01291013149768
7312,28,Italy,standard,2,Rome,10,2,12,1,False,Relaxation,2081.3407740462817,7,1684.014565178531,339.60615411711746
7313,43,UK,silver,3,Cairo,15,2,7,3,False,Cultural,3432.498825948148,5,2877.213545437124,767.2034973729636
7314,18,Germany,standard,0,Rio,5,4,12,7,True,Cultural,1313.4040678014017,7,901.0688907755391,189.97315074929577
7315,23,Spain,silver,2,New York,2,1,2,6,False,Adventure,639.8181998489615,6,513.2864429322499,195.98628207590338
7316,63,France,silver,6,New York,2,2,6,4,False,Relaxation,159.90954975614682,8,-182.30680595710987,36.01900983961565
7317,26,Spain,standard,4,Cape Town,3,2,6,1,False,Relaxation,807.8500630694916,7,445.3454565502507,235.57949267104894
7318,58,Canada,gold,4,Tokyo,12,1,6,1,False,Relaxation,3350.837731599153,6,2682.4827478275024,592.5706731118568
7319,45,Australia,silver,1,Rome,7,3,7,2,False,Relaxation,1291.0239832784646,6,966.9846856218678,135.20143424152894
7320,18,France,standard,2,New York,1,2,7,4,False,Relaxation,91.28552632894377,7,-116.00766992669656,64.87812259902631
7321,49,France,gold,6,Paris,1,4,6,2,False,Cultural,218.12696985426368,7,-173.19486313125904,-27.341704001065544
7322,38,Germany,gold,3,Rome,11,3,6,1,False,Relaxation,2585.9130195360635,7,2239.0288279224824,447.77232196156507
7323,33,France,silver,3,Sydney,2,3,6,5,True,Relaxation,327.33693550658836,5,-83.57071765368988,79.74648618562426
7324,43,USA,standard,1,Cape Town,10,2,1,7,True,Cultural,2037.901801277911,6,1420.4958927213067,362.59324674779134
7325,47,UK,gold,5,Paris,17,2,8,4,False,Adventure,3685.502107486058,6,3383.183038684323,937.4011920314947
7326,50,Canada,standard,2,Rome,5,4,12,2,False,Cultural,1259.1251680320668,6,733.8293862811438,277.30095302344625
7327,57,USA,standard,4,Cape Town,21,1,8,4,False,Adventure,4629.158817686539,5,4144.281528376478,1353.9110565584515
7328,46,UK,standard,4,Paris,3,5,8,4,True,Adventure,602.5676403905704,6,122.95557116415046,160.61473003580917
7329,19,USA,silver,3,Paris,12,2,6,1,False,Cultural,2782.8808510379336,6,2097.482929713925,363.00504967114443
7330,32,Australia,gold,4,Rome,27,2,2,6,False,Adventure,5734.411290297824,6,5319.115469457958,809.1274120626327
7331,80,Australia,silver,1,Tokyo,3,1,8,5,False,Relaxation,671.8538408006116,8,343.15490314822466,180.4290332994895
7332,50,Germany,gold,4,Rio,14,2,2,3,False,Relaxation,2973.662564918839,7,2483.967888304126,494.26529763209606
7333,75,USA,standard,1,Cape Town,2,1,1,1,True,Cultural,463.716094786374,5,-211.82452899008217,84.20103833473509
7334,60,Spain,standard,7,Cape Town,15,5,7,6,False,Adventure,3268.540102790887,5,2946.6207738991397,838.0201022634469
7335,43,France,silver,2,Rio,9,2,2,2,True,Adventure,1928.5202669803646,6,1271.5961131242439,370.1774637379586
7336,44,Australia,gold,3,Paris,18,3,2,1,False,Adventure,3599.723553809517,7,3205.5756165431862,1036.1293067350766
7337,39,Italy,silver,1,Rome,9,2,12,15,True,Cultural,2263.4746569236313,7,1608.1085578029322,266.4966903451825
7338,18,UK,standard,3,Cairo,3,4,7,3,True,Adventure,795.9656135548111,7,609.3114975314845,108.0892794378079
7339,40,Italy,standard,2,Sydney,4,3,2,5,False,Cultural,642.7786445213676,7,264.5687281196872,190.72159128869708
7340,58,Italy,standard,4,Cairo,1,2,8,1,False,Cultural,239.8389761412498,6,-4.29188285167902,100.35210939111147
7341,31,Germany,standard,5,Sydney,10,2,12,3,False,Relaxation,2515.064535170984,6,1957.1486155086568,598.471801839941
7342,46,Italy,standard,0,Rio,20,1,12,4,True,Cultural,4237.245565875779,6,3914.551804305877,813.0135584605655
7343,52,Italy,gold,5,Rio,14,2,6,1,False,Cultural,3115.1216916498456,7,2476.079726926653,469.770563176229
7344,26,Italy,silver,3,Rio,4,1,6,1,True,Relaxation,908.9103565108971,5,358.8055352262445,167.6789941839906
7345,33,France,silver,1,Tokyo,10,1,8,5,True,Adventure,2359.959715044,6,2101.6681934223766,335.5739147083164
7346,24,Canada,standard,4,Rome,22,5,7,1,False,Adventure,5048.340065046672,7,4697.079771510413,1199.232394707672
7347,27,USA,standard,1,Sydney,4,3,6,3,False,Relaxation,968.1790389255492,5,572.3925189636892,128.10231525328288
7348,20,Spain,silver,7,Tokyo,19,2,8,5,False,Adventure,4083.86984755904,5,3720.163509627226,688.0655353425605
7349,26,Italy,gold,7,Sydney,12,3,8,1,False,Adventure,2952.9264384702096,7,2474.7747160672643,459.7793880155763
7350,61,Italy,silver,2,Paris,6,5,7,3,True,Adventure,1483.8973009521683,7,1141.1609617118906,366.43499569984624
7351,26,Australia,gold,5,Cape Town,12,2,12,5,False,Cultural,2724.9755115521707,7,2289.3106595962554,466.62202662534787
7352,41,Spain,gold,6,Sydney,10,2,8,1,False,Adventure,2087.3624786784053,6,1422.1636000815972,605.189661506304
7353,32,France,standard,2,Sydney,3,1,2,1,True,Cultural,701.5758816100251,6,171.77252223452479,76.15793871717315
7354,57,UK,standard,1,Cairo,6,1,6,2,False,Relaxation,1334.034321507413,7,1123.8974269516066,328.79348007325694
7355,59,USA,silver,6,Tokyo,18,3,2,6,True,Relaxation,4442.686490992888,7,3500.2345805865834,524.8669338570776
7356,52,Spain,standard,4,Paris,9,4,7,1,False,Relaxation,2176.511265032406,7,1850.8361939551955,363.0482652659221
7357,44,UK,standard,4,Rio,9,1,6,1,True,Cultural,1991.4596719126714,7,1581.936696693861,251.09564482370337
7358,36,Germany,standard,2,Cairo,13,1,12,1,True,Adventure,3000.0430026500335,7,2765.819644661047,611.9640819898633
7359,22,Australia,standard,3,Tokyo,3,1,7,1,False,Adventure,848.4625915828516,6,466.4710554033911,113.3950157196049
7360,69,Australia,gold,6,Paris,24,3,12,3,False,Relaxation,5663.010139839067,5,5124.380198644947,1086.248879939145
7361,28,Germany,standard,3,Cape Town,5,3,2,6,False,Adventure,1187.5919588379945,8,502.766448223108,202.97747769075727
7362,49,UK,standard,2,Cape Town,2,2,6,1,True,Relaxation,287.8200904171769,5,-95.69162125978784,135.34206796639145
7363,55,Spain,silver,3,Sydney,8,5,7,2,True,Relaxation,1534.8110830628032,7,967.4476342220009,551.0047474940901
7364,31,USA,silver,5,New York,8,2,8,1,False,Relaxation,2150.1523532400006,6,1776.0510128398607,421.4493146399246
7365,55,UK,silver,4,Cairo,24,5,12,3,False,Relaxation,5272.6618487129235,7,5121.056807225154,1467.4945373607877
7366,51,USA,gold,7,Cape Town,8,2,2,3,False,Cultural,1465.3616584254612,7,1046.2968415882349,141.6621497021599
7367,65,France,silver,1,Paris,8,4,8,2,True,Adventure,1926.8667475138093,6,1588.5707524482104,309.57023386617647
7368,32,Italy,silver,0,Rio,5,2,7,7,False,Adventure,930.6838043827398,7,364.9582349622759,243.82974815737126
7369,20,Germany,standard,1,Cape Town,6,2,2,5,False,Adventure,873.5666292943033,7,460.9983703768187,241.45402009580437
7370,32,Canada,standard,1,New York,22,1,8,3,False,Cultural,5090.504826652633,6,4739.5658639155145,713.7015163727946
7371,43,USA,silver,4,Tokyo,6,2,2,3,True,Relaxation,1246.2615016919651,7,993.0987589552958,282.2947381027002
7372,40,Australia,gold,6,New York,11,3,7,2,False,Cultural,2277.491274858532,6,2095.6640786708604,520.9806377272821
7373,34,Italy,gold,6,Sydney,4,4,8,12,False,Relaxation,901.5769435799401,7,404.5947883239631,118.83095805794781
7374,18,France,silver,3,Cairo,20,2,7,2,False,Relaxation,4832.256861352111,5,4718.026180931344,1643.465544074365
7375,47,Australia,silver,3,Rome,6,2,1,3,False,Relaxation,1350.7436558026843,7,969.8438664609439,201.84281395959502
7376,69,France,standard,5,Tokyo,8,2,7,6,True,Relaxation,2369.727197297317,4,1681.6716931100882,632.4926472960962
7377,46,Australia,standard,3,New York,8,4,8,12,True,Relaxation,1851.3079774384075,7,1733.7664596666875,195.2077220927974
7378,49,UK,standard,3,Paris,12,2,1,5,False,Relaxation,2416.1442659208274,5,1917.1066002956436,601.6379292161304
7379,48,Spain,standard,2,Rome,9,2,1,1,False,Adventure,1613.5430466612072,7,978.4781581674468,280.57911951440946
7380,45,UK,standard,6,Rome,6,3,6,1,False,Cultural,1450.322371892197,6,664.8139540427311,189.13856048432214
7381,53,UK,standard,1,Tokyo,27,2,1,3,False,Cultural,5352.768225549901,5,5160.881508553832,500.0813358305083
7382,45,Spain,silver,4,New York,8,2,6,1,False,Adventure,1810.238170649239,6,1574.180957374089,249.97780333535025
7383,35,France,silver,4,Cairo,40,2,2,3,False,Cultural,8907.537763560025,5,7918.7515453237265,1785.7986780375031
7384,28,France,silver,3,New York,3,2,7,4,False,Relaxation,696.199740985937,5,391.8130071290086,213.14174869709186
7385,36,Spain,standard,4,New York,2,2,8,5,False,Cultural,662.0647063874491,5,308.3326179217755,85.5817572529571
7386,44,Australia,standard,0,Tokyo,6,3,7,2,True,Adventure,1514.6660093031471,5,1230.6650269791226,230.14853234837528
7387,35,USA,gold,5,Tokyo,6,5,2,1,False,Relaxation,1193.0916669168116,7,903.431819526797,306.0757839736674
7388,44,France,standard,1,Paris,2,4,6,2,False,Relaxation,425.285792036475,5,-151.91486826202555,56.93661530117664
7389,46,Australia,gold,6,Cairo,2,5,2,1,False,Adventure,366.1410627570043,6,198.08889531185065,39.72486362885789
